date,price
2016-11-20 00:00:00 UTC,728.3713
2016-11-21 00:00:00 UTC,736.505
2016-11-22 00:00:00 UTC,748.1225
2016-11-23 00:00:00 UTC,741.1662465
2016-11-24 00:00:00 UTC,736.7486937
2016-11-25 00:00:00 UTC,738.2039432
2016-11-26 00:00:00 UTC,732.7338
2016-11-27 00:00:00 UTC,727.7575
2016-11-28 00:00:00 UTC,731.8424614
2016-11-29 00:00:00 UTC,731.81
2016-11-30 00:00:00 UTC,742.3588
2016-12-01 00:00:00 UTC,753.055
2016-12-02 00:00:00 UTC,771.1713
2016-12-03 00:00:00 UTC,764.8338233
2016-12-04 00:00:00 UTC,766.3688
2016-12-05 00:00:00 UTC,752.24
2016-12-06 00:00:00 UTC,758.6925
2016-12-07 00:00:00 UTC,763.915
2016-12-08 00:00:00 UTC,768.675
2016-12-09 00:00:00 UTC,769.8413
2016-12-10 00:00:00 UTC,773.1262934
2016-12-11 00:00:00 UTC,768.2325
2016-12-12 00:00:00 UTC,778.4323012
2016-12-13 00:00:00 UTC,778.215
2016-12-14 00:00:00 UTC,775.8913
2016-12-15 00:00:00 UTC,775.5725
2016-12-16 00:00:00 UTC,781.3375
2016-12-17 00:00:00 UTC,788.8775
2016-12-18 00:00:00 UTC,788.4413
2016-12-19 00:00:00 UTC,790.1163
2016-12-20 00:00:00 UTC,799.7213
2016-12-21 00:00:00 UTC,826.6207679
2016-12-22 00:00:00 UTC,859.3663
2016-12-23 00:00:00 UTC,917.0988
2016-12-24 00:00:00 UTC,891.6813
2016-12-25 00:00:00 UTC,894.3371332
2016-12-26 00:00:00 UTC,902.6063
2016-12-27 00:00:00 UTC,929.115
2016-12-28 00:00:00 UTC,977.14
2016-12-29 00:00:00 UTC,971.7213
2016-12-30 00:00:00 UTC,960.925
2016-12-31 00:00:00 UTC,966.5689709
2017-01-01 00:00:00 UTC,998.05
2017-01-02 00:00:00 UTC,1019.1988
2017-01-03 00:00:00 UTC,1035.5313
2017-01-04 00:00:00 UTC,1130.849516
2017-01-05 00:00:00 UTC,990.6675
2017-01-06 00:00:00 UTC,894.0325
2017-01-07 00:00:00 UTC,900.0788
2017-01-08 00:00:00 UTC,908.085
2017-01-09 00:00:00 UTC,901.878888
2017-01-10 00:00:00 UTC,905.7594627
2017-01-11 00:00:00 UTC,784.2775
2017-01-12 00:00:00 UTC,799.4275
2017-01-13 00:00:00 UTC,824.4988
2017-01-14 00:00:00 UTC,817.825
2017-01-15 00:00:00 UTC,821.9125
2017-01-16 00:00:00 UTC,828.31
2017-01-17 00:00:00 UTC,904.1525
2017-01-18 00:00:00 UTC,873.935
2017-01-19 00:00:00 UTC,896.89
2017-01-20 00:00:00 UTC,891.4588
2017-01-21 00:00:00 UTC,919.6775
2017-01-22 00:00:00 UTC,918.778812
2017-01-23 00:00:00 UTC,918.9075
2017-01-24 00:00:00 UTC,885.7888
2017-01-25 00:00:00 UTC,893.4738
2017-01-26 00:00:00 UTC,915.36
2017-01-27 00:00:00 UTC,918.2875
2017-01-28 00:00:00 UTC,920.245
2017-01-29 00:00:00 UTC,914.1425
2017-01-30 00:00:00 UTC,920.9911459
2017-01-31 00:00:00 UTC,968.2663
2017-02-01 00:00:00 UTC,986.5728903
2017-02-02 00:00:00 UTC,1008.403318
2017-02-03 00:00:00 UTC,1015.4425
2017-02-04 00:00:00 UTC,1033.63
2017-02-05 00:00:00 UTC,1016.926159
2017-02-06 00:00:00 UTC,1024.511089
2017-02-07 00:00:00 UTC,1051.5
2017-02-08 00:00:00 UTC,1055.3013
2017-02-09 00:00:00 UTC,981.705
2017-02-10 00:00:00 UTC,992.1113
2017-02-11 00:00:00 UTC,1010.9463
2017-02-12 00:00:00 UTC,1000.523769
2017-02-13 00:00:00 UTC,996.1039359
2017-02-14 00:00:00 UTC,1010.102162
2017-02-15 00:00:00 UTC,1008.8813
2017-02-16 00:00:00 UTC,1034.9038
2017-02-17 00:00:00 UTC,1056.558091
2017-02-18 00:00:00 UTC,1058.580931
2017-02-19 00:00:00 UTC,1053.5025
2017-02-20 00:00:00 UTC,1082.016823
2017-02-21 00:00:00 UTC,1125.408815
2017-02-22 00:00:00 UTC,1123.305
2017-02-23 00:00:00 UTC,1185.654785
2017-02-24 00:00:00 UTC,1180.871
2017-02-25 00:00:00 UTC,1149.403678
2017-02-26 00:00:00 UTC,1180.673
2017-02-27 00:00:00 UTC,1193.129515
2017-02-28 00:00:00 UTC,1190.331
2017-03-01 00:00:00 UTC,1227.477149
2017-03-02 00:00:00 UTC,1262.081
2017-03-03 00:00:00 UTC,1289.540612
2017-03-04 00:00:00 UTC,1268.814532
2017-03-05 00:00:00 UTC,1276.233
2017-03-06 00:00:00 UTC,1280.986
2017-03-07 00:00:00 UTC,1233.056508
2017-03-08 00:00:00 UTC,1149.631
2017-03-09 00:00:00 UTC,1191.236722
2017-03-10 00:00:00 UTC,1100.01059
2017-03-11 00:00:00 UTC,1181.204123
2017-03-12 00:00:00 UTC,1230.56
2017-03-13 00:00:00 UTC,1243.264922
2017-03-14 00:00:00 UTC,1246.556739
2017-03-15 00:00:00 UTC,1258.457
2017-03-16 00:00:00 UTC,1217.314541
2017-03-17 00:00:00 UTC,1074.09387
2017-03-18 00:00:00 UTC,961.962
2017-03-19 00:00:00 UTC,1023.490101
2017-03-20 00:00:00 UTC,1036.332012
2017-03-21 00:00:00 UTC,1112.701532
2017-03-22 00:00:00 UTC,1039.840173
2017-03-23 00:00:00 UTC,1029.139414
2017-03-24 00:00:00 UTC,940.0206266
2017-03-25 00:00:00 UTC,965.2650627
2017-03-26 00:00:00 UTC,954.47666
2017-03-27 00:00:00 UTC,1042.605073
2017-03-28 00:00:00 UTC,1044.722
2017-03-29 00:00:00 UTC,1038.617198
2017-03-30 00:00:00 UTC,1031.492906
2017-03-31 00:00:00 UTC,1078.274711
2017-04-01 00:00:00 UTC,1085.253
2017-04-02 00:00:00 UTC,1098.068
2017-04-03 00:00:00 UTC,1139.308275
2017-04-04 00:00:00 UTC,1140.49759
2017-04-05 00:00:00 UTC,1132.339905
2017-04-06 00:00:00 UTC,1194.211
2017-04-07 00:00:00 UTC,1189.775124
2017-04-08 00:00:00 UTC,1182.271
2017-04-09 00:00:00 UTC,1187.699
2017-04-10 00:00:00 UTC,1210.515
2017-04-11 00:00:00 UTC,1226.618
2017-04-12 00:00:00 UTC,1218.299
2017-04-13 00:00:00 UTC,1174.209
2017-04-14 00:00:00 UTC,1183.687
2017-04-15 00:00:00 UTC,1180.323
2017-04-16 00:00:00 UTC,1186.31
2017-04-17 00:00:00 UTC,1205.143
2017-04-18 00:00:00 UTC,1217.58
2017-04-19 00:00:00 UTC,1225.721
2017-04-20 00:00:00 UTC,1253.904
2017-04-21 00:00:00 UTC,1254.9875
2017-04-22 00:00:00 UTC,1249.67
2017-04-23 00:00:00 UTC,1247.8388
2017-04-24 00:00:00 UTC,1249.9563
2017-04-25 00:00:00 UTC,1263.045
2017-04-26 00:00:00 UTC,1287.32
2017-04-27 00:00:00 UTC,1331.3125
2017-04-28 00:00:00 UTC,1321.205
2017-04-29 00:00:00 UTC,1327.6863
2017-04-30 00:00:00 UTC,1349.8863
2017-05-01 00:00:00 UTC,1408.445
2017-05-02 00:00:00 UTC,1442.245
2017-05-03 00:00:00 UTC,1485.8175
2017-05-04 00:00:00 UTC,1499.36
2017-05-05 00:00:00 UTC,1506.0438
2017-05-06 00:00:00 UTC,1547.815
2017-05-07 00:00:00 UTC,1557.8838
2017-05-08 00:00:00 UTC,1633.38
2017-05-09 00:00:00 UTC,1700.1775
2017-05-10 00:00:00 UTC,1747.3175
2017-05-11 00:00:00 UTC,1808.7788
2017-05-12 00:00:00 UTC,1700.7725
2017-05-13 00:00:00 UTC,1751.73
2017-05-14 00:00:00 UTC,1767.7088
2017-05-15 00:00:00 UTC,1696.13
2017-05-16 00:00:00 UTC,1716.315
2017-05-17 00:00:00 UTC,1804.4513
2017-05-18 00:00:00 UTC,1889.4088
2017-05-19 00:00:00 UTC,1972.9013
2017-05-20 00:00:00 UTC,2043.42
2017-05-21 00:00:00 UTC,2053.8788
2017-05-22 00:00:00 UTC,2109.3963
2017-05-23 00:00:00 UTC,2292.7025
2017-05-24 00:00:00 UTC,2448.1313
2017-05-25 00:00:00 UTC,2366.9725
2017-05-26 00:00:00 UTC,2262.36
2017-05-27 00:00:00 UTC,2082.845
2017-05-28 00:00:00 UTC,2219.4875
2017-05-29 00:00:00 UTC,2286.2663
2017-05-30 00:00:00 UTC,2167.6438
2017-05-31 00:00:00 UTC,2329.0775
2017-06-01 00:00:00 UTC,2436.0363
2017-06-02 00:00:00 UTC,2514.2275
2017-06-03 00:00:00 UTC,2562.54
2017-06-04 00:00:00 UTC,2556.405
2017-06-05 00:00:00 UTC,2721.5525
2017-06-06 23:29:55 UTC,2903.4438
2017-06-07 00:00:00 UTC,2716.0588
2017-06-08 23:39:21 UTC,2824.2038
2017-06-09 00:00:00 UTC,2817.0638
2017-06-10 00:00:00 UTC,2937.4538
2017-06-11 00:00:00 UTC,3013.7138
2017-06-12 00:00:00 UTC,2701.255
2017-06-13 00:00:00 UTC,2736.1888
2017-06-14 00:00:00 UTC,2503.401273
2017-06-15 00:00:00 UTC,2444.493712
2017-06-16 00:00:00 UTC,2513.810348
2017-06-17 00:00:00 UTC,2683.571344
2017-06-18 00:00:00 UTC,2577.219361
2017-06-19 00:00:00 UTC,2620.136451
2017-06-20 00:00:00 UTC,2777.792656
2017-06-21 00:00:00 UTC,2717.003108
2017-06-22 00:00:00 UTC,2724.912213
2017-06-23 00:00:00 UTC,2737.746231
2017-06-24 00:00:00 UTC,2618.416736
2017-06-25 00:00:00 UTC,2606.863235
2017-06-26 00:00:00 UTC,2488.194163
2017-06-27 00:00:00 UTC,2531.348999
2017-06-28 00:00:00 UTC,2575.43777
2017-06-29 00:00:00 UTC,2561.681435
2017-06-30 00:00:00 UTC,2490.753488
2017-07-01 00:00:00 UTC,2439.82056
2017-07-02 00:00:00 UTC,2518.545694
2017-07-03 00:00:00 UTC,2576.714657
2017-07-04 00:00:00 UTC,2610.997575
2017-07-05 00:00:00 UTC,2607.219302
2017-07-06 00:00:00 UTC,2612.670428
2017-07-07 00:00:00 UTC,2509.21821
2017-07-08 00:00:00 UTC,2563.195514
2017-07-09 00:00:00 UTC,2519.217392
2017-07-10 00:00:00 UTC,2363.515682
2017-07-11 00:00:00 UTC,2353.910661
2017-07-12 00:00:00 UTC,2387.328912
2017-07-13 00:00:00 UTC,2364.321266
2017-07-14 00:00:00 UTC,2228.728791
2017-07-15 00:00:00 UTC,2033.291088
2017-07-16 00:00:00 UTC,1927.099066
2017-07-17 00:00:00 UTC,2181.286081
2017-07-18 00:00:00 UTC,2303.889355
2017-07-19 00:00:00 UTC,2274.621365
2017-07-20 00:00:00 UTC,2766.825119
2017-07-21 00:00:00 UTC,2658.074912
2017-07-22 00:00:00 UTC,2802.347887
2017-07-23 00:00:00 UTC,2731.604007
2017-07-24 00:00:00 UTC,2751.34707
2017-07-25 00:00:00 UTC,2563.747895
2017-07-26 00:00:00 UTC,2507.389685
2017-07-27 00:00:00 UTC,2649.441201
2017-07-28 00:00:00 UTC,2798.829313
2017-07-29 00:00:00 UTC,2720.102263
2017-07-30 00:00:00 UTC,2740.323592
2017-07-31 00:00:00 UTC,2871.368015
2017-08-01 00:00:00 UTC,2737.763792
2017-08-02 00:00:00 UTC,2697.850902
2017-08-03 00:00:00 UTC,2777.367994
2017-08-04 00:00:00 UTC,2845.897162
2017-08-05 00:00:00 UTC,3237.070695
2017-08-06 00:00:00 UTC,3189.732453
2017-08-07 00:00:00 UTC,3356.709738
2017-08-08 00:00:00 UTC,3410.45008
2017-08-09 00:00:00 UTC,3330.897825
2017-08-10 00:00:00 UTC,3367.905387
2017-08-11 00:00:00 UTC,3562.587663
2017-08-12 00:00:00 UTC,3800.140625
2017-08-13 00:00:00 UTC,4023.254522
2017-08-14 00:00:00 UTC,4175.695291
2017-08-15 00:00:00 UTC,4149.308759
2017-08-16 00:00:00 UTC,4262.558791
2017-08-17 00:00:00 UTC,4286.917435
2017-08-18 00:00:00 UTC,4097.685802
2017-08-19 00:00:00 UTC,4115.211988
2017-08-20 00:00:00 UTC,4001.228632
2017-08-21 00:00:00 UTC,3935.229933
2017-08-22 00:00:00 UTC,4008.416685
2017-08-23 00:00:00 UTC,4069.080239
2017-08-24 00:00:00 UTC,4167.289177
2017-08-25 00:00:00 UTC,4199.892032
2017-08-26 00:00:00 UTC,4123.513371
2017-08-27 00:00:00 UTC,4116.468739
2017-08-28 00:00:00 UTC,4216.242773
2017-08-29 00:00:00 UTC,4394.063436
2017-08-30 00:00:00 UTC,4553.806527
2017-08-31 00:00:00 UTC,4702.938163
2017-09-01 00:00:00 UTC,4863.193049
2017-09-02 00:00:00 UTC,4556.597777
2017-09-03 00:00:00 UTC,4632.462331
2017-09-04 00:00:00 UTC,4317.185188
2017-09-05 00:00:00 UTC,4447.875592
2017-09-06 00:00:00 UTC,4592.250278
2017-09-07 00:00:00 UTC,4584.820275
2017-09-08 00:00:00 UTC,4285.207939
2017-09-09 00:00:00 UTC,4245.607341
2017-09-10 00:00:00 UTC,4132.664642
2017-09-11 00:00:00 UTC,4164.976212
2017-09-12 00:00:00 UTC,4130.956285
2017-09-13 00:00:00 UTC,3883.652001
2017-09-14 00:00:00 UTC,3100.668155
2017-09-15 00:00:00 UTC,3587.943122
2017-09-16 00:00:00 UTC,3606.275197
2017-09-17 00:00:00 UTC,3553.432316
2017-09-18 00:00:00 UTC,4012.285825
2017-09-19 00:00:00 UTC,3898.934732
2017-09-20 00:00:00 UTC,3858.020951
2017-09-21 00:00:00 UTC,3628.058588
2017-09-22 00:00:00 UTC,3622.183039
2017-09-23 00:00:00 UTC,3763.411406
2017-09-24 00:00:00 UTC,3672.30508
2017-09-25 00:00:00 UTC,3866.705153
2017-09-26 00:00:00 UTC,3852.935205
2017-09-27 00:00:00 UTC,4134.212415
2017-09-28 00:00:00 UTC,4134.884951
2017-09-29 00:00:00 UTC,4130.415246
2017-09-30 00:00:00 UTC,4297.79117
2017-10-01 00:00:00 UTC,4347.578735
2017-10-02 00:00:00 UTC,4383.325497
2017-10-03 00:00:00 UTC,4319.069212
2017-10-04 00:00:00 UTC,4231.464187
2017-10-05 00:00:00 UTC,4290.380404
2017-10-06 00:00:00 UTC,4347.54724
2017-10-07 00:00:00 UTC,4405.016201
2017-10-08 00:00:00 UTC,4562.321931
2017-10-09 00:00:00 UTC,4758.72165
2017-10-10 00:00:00 UTC,4769.477347
2017-10-11 00:00:00 UTC,4807.925895
2017-10-12 00:00:00 UTC,5331.619302
2017-10-13 00:00:00 UTC,5610.493162
2017-10-14 00:00:00 UTC,5679.216222
2017-10-15 00:00:00 UTC,5684.047104
2017-10-16 00:00:00 UTC,5728.932751
2017-10-17 00:00:00 UTC,5643.859077
2017-10-18 00:00:00 UTC,5592.782224
2017-10-19 00:00:00 UTC,5696.380141
2017-10-20 00:00:00 UTC,5952.771359
2017-10-21 00:00:00 UTC,6043.966731
2017-10-22 00:00:00 UTC,6003.464019
2017-10-23 00:00:00 UTC,5959.983041
2017-10-24 00:00:00 UTC,5550.081585
2017-10-25 00:00:00 UTC,5704.874807
2017-10-26 00:00:00 UTC,5883.053184
2017-10-27 00:00:00 UTC,5775.516665
2017-10-28 00:00:00 UTC,5734.307454
2017-10-29 00:00:00 UTC,6123.549771
2017-10-30 00:00:00 UTC,6104.388709
2017-10-31 00:00:00 UTC,6368.651641
2017-11-01 00:00:00 UTC,6714.788987
2017-11-02 00:00:00 UTC,7059.793861
2017-11-03 00:00:00 UTC,7234.738382
2017-11-04 00:00:00 UTC,7390.535227
2017-11-05 00:00:00 UTC,7416.267951
2017-11-06 00:00:00 UTC,7103.046081
2017-11-07 00:00:00 UTC,7166.741372
2017-11-08 00:00:00 UTC,7461.824435
2017-11-09 00:00:00 UTC,7186.292775
2017-11-10 00:00:00 UTC,6656.839694
2017-11-11 00:00:00 UTC,6365.397852
2017-11-12 00:00:00 UTC,5866.513129
2017-11-13 00:00:00 UTC,6423.091402
2017-11-14 00:00:00 UTC,6652.21678
2017-11-15 00:00:00 UTC,7297.668836
2017-11-16 00:00:00 UTC,7814.944404
2017-11-17 00:00:00 UTC,7783.542465
2017-11-18 00:00:00 UTC,7827.631469
2017-11-19 00:00:00 UTC,8011.14743
2017-11-20 00:00:00 UTC,8220.509966
2017-11-21 00:00:00 UTC,8114.13368
2017-11-22 00:00:00 UTC,8257.123895
2017-11-23 00:00:00 UTC,8117.664348
2017-11-24 00:00:00 UTC,8278.128436
2017-11-25 00:00:00 UTC,8743.159378
2017-11-26 00:00:00 UTC,9342.988641
2017-11-27 00:00:00 UTC,9831.40293
2017-11-28 00:00:00 UTC,10257.06742
2017-11-29 00:00:00 UTC,9875.892308
2017-11-30 00:00:00 UTC,10406.18772
2017-12-01 00:00:00 UTC,10995.72355
2017-12-02 00:00:00 UTC,11162.54503
2017-12-03 00:00:00 UTC,11256.70183
2017-12-04 00:00:00 UTC,11634.98496
2017-12-05 00:00:00 UTC,12174.25374
2017-12-06 00:00:00 UTC,13876.47358
2017-12-07 00:00:00 UTC,18491.18155
2017-12-08 00:00:00 UTC,16908.00495
2017-12-09 00:00:00 UTC,15266.42639
2017-12-10 00:00:00 UTC,15808.5099
2017-12-11 00:00:00 UTC,17106.50515
2017-12-12 00:00:00 UTC,17249.92021
2017-12-13 00:00:00 UTC,16525.04449
2017-12-14 00:00:00 UTC,16865.36166
2017-12-15 00:00:00 UTC,17978.63056
2017-12-16 00:00:00 UTC,19665.39493
2017-12-17 00:00:00 UTC,19423.58015
2017-12-18 00:00:00 UTC,19188.05396
2017-12-19 00:00:00 UTC,18174.18676
2017-12-20 00:00:00 UTC,17059.88835
2017-12-21 00:00:00 UTC,16355.23823
2017-12-22 00:00:00 UTC,14084.82493
2017-12-23 00:00:00 UTC,15241.91647
2017-12-24 00:00:00 UTC,14451.11455
2017-12-25 00:00:00 UTC,14302.75371
2017-12-26 00:00:00 UTC,16616.68206
2017-12-27 00:00:00 UTC,16373.08108
2017-12-28 00:00:00 UTC,15067.8995
2017-12-29 00:00:00 UTC,15096.55944
2017-12-30 00:00:00 UTC,13620.36187
2017-12-31 00:00:00 UTC,14839.59079
2018-01-01 00:00:00 UTC,14093.60683
2018-01-02 00:00:00 UTC,15321.93285
2018-01-03 00:00:00 UTC,15583.88554
2018-01-04 00:00:00 UTC,15976.36519
2018-01-05 00:00:00 UTC,18336.92298
2018-01-06 00:00:00 UTC,18343.66249
2018-01-07 00:00:00 UTC,17039.87391
2018-01-08 00:00:00 UTC,15900.36502
2018-01-09 00:00:00 UTC,15604.72341
2018-01-10 00:00:00 UTC,15509.27013
2018-01-11 00:00:00 UTC,14050.56961
2018-01-12 00:00:00 UTC,14759.29463
2018-01-13 00:00:00 UTC,15193.3149
2018-01-14 00:00:00 UTC,14476.58897
2018-01-15 00:00:00 UTC,14411.99771
2018-01-16 00:00:00 UTC,11723.91352
2018-01-17 00:00:00 UTC,11415.39284
2018-01-18 00:00:00 UTC,11569.42499
2018-01-19 00:00:00 UTC,11758.46933
2018-01-20 00:00:00 UTC,13260.27119
2018-01-21 00:00:00 UTC,11703.50486
2018-01-22 00:00:00 UTC,10991.59501
2018-01-23 00:00:00 UTC,10894.00091
2018-01-24 00:00:00 UTC,11277.11597
2018-01-25 00:00:00 UTC,11225.25446
2018-01-26 00:00:00 UTC,11044.90724
2018-01-27 00:00:00 UTC,11456.21351
2018-01-28 00:00:00 UTC,11665.69693
2018-01-29 00:00:00 UTC,11157.66389
2018-01-30 00:05:18 UTC,11095.21069
2018-01-31 00:00:00 UTC,9989.689777
2018-02-01 00:00:00 UTC,10114.49509
2018-02-02 00:00:00 UTC,9070.555449
2018-02-03 00:00:00 UTC,8830.16351
2018-02-04 00:00:00 UTC,8994.914866
2018-02-05 00:00:00 UTC,8315.517491
2018-02-06 00:00:00 UTC,6852.052701
2018-02-07 00:00:00 UTC,7711.220329
2018-02-08 00:05:28 UTC,7611.610278
2018-02-09 00:00:00 UTC,8208.572084
2018-02-10 00:00:00 UTC,8650.71675
2018-02-11 00:00:00 UTC,8574.677638
2018-02-12 00:00:00 UTC,8168.63778
2018-02-13 00:00:00 UTC,8911.398574
2018-02-14 00:00:00 UTC,8518.269076
2018-02-15 00:00:00 UTC,9428.025607
2018-02-16 00:00:00 UTC,10112.58014
2018-02-17 00:00:00 UTC,10155.27706
2018-02-18 00:00:00 UTC,11006.64769
2018-02-19 00:00:00 UTC,10523.42931
2018-02-20 00:00:00 UTC,11103.09004
2018-02-21 00:00:00 UTC,11502.37705
2018-02-22 00:00:00 UTC,9973.59212
2018-02-23 00:00:00 UTC,10032.86311
2018-02-24 00:00:00 UTC,10301.88361
2018-02-25 00:00:00 UTC,9742.62819
2018-02-26 00:00:00 UTC,9699.517182
2018-02-27 00:00:00 UTC,10355.57813
2018-02-28 00:00:00 UTC,10709.38843
2018-03-01 00:00:00 UTC,10346.66493
2018-03-02 00:00:00 UTC,10859.55219
2018-03-03 00:00:00 UTC,11098.07581
2018-03-04 00:00:00 UTC,11356.0416
2018-03-05 00:00:00 UTC,11286.67629
2018-03-06 00:00:00 UTC,11526.42093
2018-03-07 00:00:00 UTC,10727.71625
2018-03-08 00:00:00 UTC,9999.682486
2018-03-09 00:00:00 UTC,9420.85489
2018-03-10 00:00:00 UTC,9276.33759
2018-03-11 00:00:00 UTC,8890.865804
2018-03-12 00:00:00 UTC,9512.456113
2018-03-13 00:00:00 UTC,9232.70588
2018-03-14 00:00:00 UTC,9216.530976
2018-03-15 00:00:00 UTC,8307.223386
2018-03-16 00:00:00 UTC,8359.365283
2018-03-17 00:00:00 UTC,8520.008159
2018-03-18 00:00:00 UTC,8063.409792
2018-03-19 00:00:00 UTC,8217.8422
2018-03-20 00:00:00 UTC,8640.52143
2018-03-21 00:00:00 UTC,8926.820496
2018-03-22 00:00:00 UTC,8970.317906
2018-03-23 00:00:00 UTC,8736.385769
2018-03-24 00:00:00 UTC,8824.592832
2018-03-25 00:00:00 UTC,8621.150792
2018-03-26 00:00:00 UTC,8478.638196
2018-03-27 00:00:00 UTC,8186.196063
2018-03-28 00:00:00 UTC,7836.763044
2018-03-29 00:00:00 UTC,7930.779541
2018-03-30 00:00:00 UTC,7126.895193
2018-03-31 00:00:00 UTC,6897.268578
2018-04-01 00:00:00 UTC,6975.275314
2018-04-02 00:00:00 UTC,6836.572327
2018-04-03 00:00:00 UTC,7080.417232
2018-04-04 00:00:00 UTC,7464.356094
2018-04-05 00:00:00 UTC,6845.315978
2018-04-06 00:00:00 UTC,6855.422305
2018-04-07 00:00:00 UTC,6628.754456
2018-04-08 00:00:00 UTC,6884.477235
2018-04-09 00:00:00 UTC,6984.808966
2018-04-10 00:00:00 UTC,6778.49157
2018-04-11 00:00:00 UTC,6829.316504
2018-04-12 00:00:00 UTC,6925.101995
2018-04-13 00:00:00 UTC,7836.396994
2018-04-14 00:00:00 UTC,7845.75284
2018-04-15 00:00:00 UTC,7897.719931
2018-04-16 00:00:00 UTC,8258.067084
2018-04-17 00:00:00 UTC,8030.999262
2018-04-18 00:00:00 UTC,7873.63551
2018-04-19 00:00:00 UTC,8097.418233
2018-04-20 00:00:00 UTC,8277.460639
2018-04-21 00:00:00 UTC,8499.450009
2018-04-22 00:00:00 UTC,8878.42826
2018-04-23 00:00:00 UTC,8769.011999
2018-04-24 00:00:00 UTC,8881.391704
2018-04-25 00:00:00 UTC,9716.489757
2018-04-26 00:00:00 UTC,8825.2025
2018-04-27 00:00:00 UTC,9221.868026
2018-04-28 00:00:00 UTC,8940.381122
2018-04-29 00:00:00 UTC,9249.659525
2018-04-30 00:00:00 UTC,9325.628851
2018-05-01 00:00:00 UTC,9198.18951
2018-05-02 00:00:00 UTC,9024.387512
2018-05-03 00:00:00 UTC,9122.653014
2018-05-04 00:00:00 UTC,9551.135184
2018-05-05 00:00:00 UTC,9634.538226
2018-05-06 00:00:00 UTC,9766.244485
2018-05-07 00:00:00 UTC,9583.871746
2018-05-08 00:00:00 UTC,9308.265026
2018-05-09 00:00:00 UTC,9149.517833
2018-05-10 00:00:00 UTC,9248.960396
2018-05-11 00:00:00 UTC,8969.940376
2018-05-12 00:00:00 UTC,8405.560563
2018-05-13 00:00:00 UTC,8480.580376
2018-05-14 00:00:00 UTC,8683.986203
2018-05-15 00:00:00 UTC,8696.974004
2018-05-16 00:00:00 UTC,8473.348649
2018-05-17 00:00:00 UTC,8343.125222
2018-05-18 00:00:00 UTC,8056.053192
2018-05-19 00:00:00 UTC,8202.82541
2018-05-20 00:00:00 UTC,8180.62701
2018-05-21 00:00:00 UTC,8443.260246
2018-05-22 00:00:00 UTC,8354.996336
2018-05-23 00:00:00 UTC,8009.299507
2018-05-24 00:00:00 UTC,7556.316043
2018-05-25 00:00:00 UTC,7563.435465
2018-05-26 00:00:00 UTC,7472.022602
2018-05-27 00:00:00 UTC,7328.871674
2018-05-28 00:00:00 UTC,7326.64394
2018-05-29 00:00:00 UTC,7111.068925
2018-05-30 00:00:00 UTC,7451.230837
2018-05-31 00:00:00 UTC,7380.851558
2018-06-01 00:00:00 UTC,7460.16695
2018-06-02 00:00:00 UTC,7487.076305
2018-06-03 00:00:00 UTC,7567.512938
2018-06-04 00:00:00 UTC,7639.879446
2018-06-05 00:00:00 UTC,7463.654996
2018-06-06 00:00:00 UTC,7569.01134
2018-06-07 00:00:00 UTC,7605.578489
2018-06-08 00:00:00 UTC,7613.777393
2018-06-09 00:00:00 UTC,7561.166101
2018-06-10 00:00:00 UTC,7415.001379
2018-06-11 00:00:00 UTC,6767.499485
2018-06-12 00:00:00 UTC,6880.133649
2018-06-13 00:00:00 UTC,6581.828075
2018-06-14 00:00:00 UTC,6334.098906
2018-06-15 00:00:00 UTC,6644.72068
2018-06-16 00:00:00 UTC,6406.80705
2018-06-17 00:00:00 UTC,6478.815924
2018-06-18 00:00:00 UTC,6418.850002
2018-06-19 00:00:00 UTC,6677.533403
2018-06-20 00:00:00 UTC,6708.68182
2018-06-21 00:00:00 UTC,6714.375461
2018-06-22 00:00:00 UTC,6690.832152
2018-06-23 00:00:00 UTC,6088.579442
2018-06-24 00:00:00 UTC,6169.437264
2018-06-25 00:00:00 UTC,6159.707194
2018-06-26 00:00:00 UTC,6241.848712
2018-06-27 00:00:00 UTC,6069.872606
2018-06-28 00:00:00 UTC,6117.03641
2018-06-29 00:00:00 UTC,5879.988974
2018-06-30 00:00:00 UTC,6182.256748
2018-07-01 00:00:00 UTC,6366.499468
2018-07-02 00:00:00 UTC,6312.877243
2018-07-03 00:00:00 UTC,6595.547313
2018-07-04 00:00:00 UTC,6497.607355
2018-07-05 00:00:00 UTC,6562.721737
2018-07-06 00:00:00 UTC,6537.740872
2018-07-07 00:00:00 UTC,6603.294704
2018-07-08 00:00:00 UTC,6759.836089
2018-07-09 00:00:00 UTC,6700.635479
2018-07-10 00:00:00 UTC,6648.256796
2018-07-11 00:00:00 UTC,6303.380665
2018-07-12 00:00:00 UTC,6373.234805
2018-07-13 00:00:00 UTC,6230.590197
2018-07-14 00:00:00 UTC,6248.397313
2018-07-15 00:00:00 UTC,6246.137412
2018-07-16 00:00:00 UTC,6349.695837
2018-07-17 00:00:00 UTC,6741.69196
2018-07-18 00:00:00 UTC,7303.37306
2018-07-19 00:00:00 UTC,7334.771372
2018-07-20 00:00:00 UTC,7442.800739
2018-07-21 00:00:00 UTC,7331.871523
2018-07-22 00:00:00 UTC,7379.137272
2018-07-23 00:00:00 UTC,7395.866405
2018-07-24 00:00:00 UTC,7704.995679
2018-07-25 00:00:00 UTC,8422.373923
2018-07-26 00:00:00 UTC,8144.553482
